watchrate,taxonomy_type,tag_name,globalviewcount,videocount,avgduration,avgtotalsecondsperview,totalsecondsperview,sumtotalvideoviews,proscore
58.78540996,Rekognition-Labels,Fence,1541359800,855,102.066142,60,51830,10366,yogurt - rfg yogurt - dannon
56.18012099,Rekognition-Labels,Train Station,1450494400,850,76.539529,43,37370,7474,yogurt - rfg yogurt - dannon
71.82168261,Rekognition-Labels,Jaguar Car,1070343972,846,43.162453,31,26755,5351,yogurt - rfg yogurt - dannon
49.70251685,Rekognition-Labels,Tribe,1581275608,836,128.766115,64,54260,10852,yogurt - rfg yogurt - dannon
67.8390418,Rekognition-Labels,Coin,887398755,835,48.644555,33,28115,5623,yogurt - rfg yogurt - dannon
67.8390418,Rekognition-Labels,Money,900891520,835,48.644555,33,28115,5623,yogurt - rfg yogurt - dannon
61.81870994,category,Travel,1316759232,834,74.411129,46,38790,7758,yogurt - rfg yogurt - dannon
58.04938026,type,Explainer/Tutorial,1431490508,833,80.96555,47,39235,7847,yogurt - rfg yogurt - dannon
38.29499018,Rekognition-Labels,Ribs,1210843312,826,161.901073,62,51995,10399,yogurt - rfg yogurt - dannon
59.25884834,Rekognition-Labels,Theater,1164372000,825,96.188167,57,47755,9551,yogurt - rfg yogurt - dannon
55.46725648,Rekognition-Labels,Hovercraft,1067139905,821,97.354734,54,44350,8870,yogurt - rfg yogurt - dannon
67.61312912,content,young people,1162072548,819,57.681105,39,32270,6454,yogurt - rfg yogurt - dannon
58.12580811,adjective,Stimulating,1096664751,819,91.181528,53,43920,8784,yogurt - rfg yogurt - dannon
72.94463732,Rekognition-Labels,People Laughing,1097567860,818,122.01034,89,73230,14646,yogurt - rfg yogurt - dannon
39.16197881,Rekognition-Labels,Figurine,1336441107,813,217.047255,85,69560,13912,yogurt - rfg yogurt - dannon
59.35061813,Rekognition-Labels,Vigil,1105502545,809,92.669633,55,45265,9053,yogurt - rfg yogurt - dannon
54.02462916,Rekognition-Labels,Prison,1441052648,808,96.252396,52,42765,8553,yogurt - rfg yogurt - dannon
56.76234915,adjective,Original,1381227520,808,81.039634,46,37360,7472,yogurt - rfg yogurt - dannon
67.7684208,content,themed bar,1136003409,807,59.024542,40,32450,6490,yogurt - rfg yogurt - dannon
77.1281992,Rekognition-Labels,Siamese,1537993555,805,93.351071,72,58160,11632,yogurt - rfg yogurt - dannon
58.32078929,Rekognition-Celebrities,Princess Irina Alexandrovna of Russia,1190040600,804,78.874104,46,37460,7492,yogurt - rfg yogurt - dannon
58.32078929,Rekognition-Celebrities,Andy Milonakis,1190040600,804,78.874104,46,37460,7492,yogurt - rfg yogurt - dannon
60.25364554,Rekognition-Labels,Dough,939549771,801,78.003579,47,37810,7562,yogurt - rfg yogurt - dannon
62.87254407,content,Beach,1225766084,794,74.754411,47,37605,7521,yogurt - rfg yogurt - dannon
62.86316603,content,Ocean,1226393344,794,74.765563,47,37650,7530,yogurt - rfg yogurt - dannon
37.38183193,Rekognition-Labels,Tattoo,1264745926,794,219.357896,82,65500,13100,yogurt - rfg yogurt - dannon
75.30418867,Rekognition-Labels,Pitcher,1066091096,794,38.510474,29,23600,4720,yogurt - rfg yogurt - dannon
58.93380365,content,Colorful lights ,1031511403,793,89.931409,53,42170,8434,yogurt - rfg yogurt - dannon
67.85593696,content,Hong Kong,1096005240,792,58.948416,40,31795,6359,yogurt - rfg yogurt - dannon
52.65413596,Rekognition-Celebrities,Sissy Spacek,1014321528,792,93.060116,49,39060,7812,yogurt - rfg yogurt - dannon
67.85593696,content,LED Screen,1096007616,792,58.948416,40,31795,6359,yogurt - rfg yogurt - dannon
67.85593696,content,Bar,1096128000,792,58.948416,40,31795,6359,yogurt - rfg yogurt - dannon
67.85593696,brand,Wolf Bar,1096005240,792,58.948416,40,31795,6359,yogurt - rfg yogurt - dannon
67.85593696,content,Wolf of Wall Street,1096005240,792,58.948416,40,31795,6359,yogurt - rfg yogurt - dannon
57.76632425,category,Health & Fitness,1279058865,791,91.748957,53,42105,8421,yogurt - rfg yogurt - dannon
37.31347732,Rekognition-Celebrities,Christopher Hitchens,1235931300,790,219.759738,82,64820,12964,yogurt - rfg yogurt - dannon
37.31347732,Rekognition-Celebrities,Mr. Wrestling II,1235931300,790,219.759738,82,64820,12964,yogurt - rfg yogurt - dannon
37.31347732,Rekognition-Labels,Bathing Cap,1235931300,790,219.759738,82,64820,12964,yogurt - rfg yogurt - dannon
62.94281105,category,Travel & Leisure,1204306810,790,74.670958,47,37160,7432,yogurt - rfg yogurt - dannon
37.31347732,Rekognition-Celebrities,Joe Besser,1235931300,790,219.759738,82,64820,12964,yogurt - rfg yogurt - dannon
58.19235741,content,Clouds,1006955654,779,91.077252,53,41825,8365,yogurt - rfg yogurt - dannon
58.41460427,adjective,Artistic,1015706832,777,92.442636,54,42170,8434,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Marcus Siepen,1410760827,777,152.474213,69,53625,10725,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Christian Boeving,1410760827,777,152.474213,69,53625,10725,yogurt - rfg yogurt - dannon
74.94021644,Rekognition-Labels,Jug,1027439520,776,38.697513,29,23200,4640,yogurt - rfg yogurt - dannon
39.62131625,Rekognition-Labels,Porthole,1066500792,774,169.100894,67,52490,10498,yogurt - rfg yogurt - dannon
58.46986127,type,Live Event,983389440,768,92.355273,54,41935,8387,yogurt - rfg yogurt - dannon
58.48023578,content,Moon,971660911,767,92.338889,54,41725,8345,yogurt - rfg yogurt - dannon
71.38352405,Rekognition-Labels,Child,1064840673,767,98.061844,70,54425,10885,yogurt - rfg yogurt - dannon
58.45516255,category,Fine Art,969796598,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
59.04286323,Rekognition-Celebrities,Rosie Mac,1325437376,766,76.215816,45,34980,6996,yogurt - rfg yogurt - dannon
58.45516255,content,Art Festival,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Light Installation,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,River,969574458,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Electronic Art,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Interactive Art,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Special Effects,969548414,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Candles,969546882,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Festival of Lights,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Fête des Lumières,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,France,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Lyon,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Virgin Mary,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,brand,Fête des Lumières,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,Outdoor Art,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
58.45516255,content,People in the street ,969544584,766,92.378496,54,41695,8339,yogurt - rfg yogurt - dannon
71.75946531,Rekognition-Labels,Kid,1056730420,764,97.548107,70,53685,10737,yogurt - rfg yogurt - dannon
39.75327434,Rekognition-Celebrities,Enrico Rava,1025892792,762,171.055092,68,52040,10408,yogurt - rfg yogurt - dannon
59.49882867,Rekognition-Celebrities,Ted Danson,1298943300,762,75.631741,45,34650,6930,yogurt - rfg yogurt - dannon
88.64228969,Rekognition-Labels,Husky,1086112898,761,91.378506,81,62275,12455,yogurt - rfg yogurt - dannon
63.93768181,Rekognition-Labels,Bust,1328415298,761,101.66149,65,49565,9913,yogurt - rfg yogurt - dannon
42.49014573,Rekognition-Labels,Laptop,1287832392,756,124.734804,53,40800,8160,yogurt - rfg yogurt - dannon
52.63456915,Rekognition-Labels,Forge,1064508011,749,127.292768,67,50485,10097,yogurt - rfg yogurt - dannon
48.77877063,Rekognition-Labels,Emblem,943532712,747,98.403464,48,36245,7249,yogurt - rfg yogurt - dannon
54.46817955,Rekognition-Labels,Thunderstorm,1320905860,745,110.156059,60,45270,9054,yogurt - rfg yogurt - dannon
40.50813638,Rekognition-Celebrities,Benedict Cumberbatch,931183704,744,172.80479,70,52500,10500,yogurt - rfg yogurt - dannon
61.06255605,type,Action & Adventure,1108367719,739,73.694917,45,33720,6744,yogurt - rfg yogurt - dannon
44.61875633,format,Voiceover - Male,1065795984,738,138.955016,62,45805,9161,yogurt - rfg yogurt - dannon
26.61838388,Rekognition-Celebrities,Justin Werner,587224575,735,721.306,192,141365,28273,yogurt - rfg yogurt - dannon
68.95539047,Rekognition-Labels,Tuxedo,1162325419,727,108.765971,75,54755,10951,yogurt - rfg yogurt - dannon
70.09326094,content,Phone Chargers,788123648,722,48.506803,34,24730,4946,yogurt - rfg yogurt - dannon
58.68589501,Rekognition-Celebrities,Carlon Jeffery,1281895200,720,92.015296,54,39315,7863,yogurt - rfg yogurt - dannon
57.90816837,Rekognition-Labels,Opening or Wrapping Present,868266720,720,91.524221,53,38610,7722,yogurt - rfg yogurt - dannon
60.778526,Rekognition-Labels,Trophy,1175269833,717,105.300349,64,46270,9254,yogurt - rfg yogurt - dannon
70.88882451,content,Portable Power ,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,content,phone tricks and tips,766501450,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,Rekognition-Labels,Mohawk,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,brand,HandEnergy,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,content,Millenials ,765604840,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,content,Battery Technology,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,category,Cell Phones,767447395,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,content,Creative Technology ,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
70.88882451,content,Wireless Devices,765601265,715,47.962426,34,24405,4881,yogurt - rfg yogurt - dannon
72.08107877,Rekognition-Labels,Nachos,532183913,713,48.556432,35,25500,5100,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Labels,Diploma,742923360,705,90.180097,47,33825,6765,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Labels,Document,761924520,705,90.180097,47,33825,6765,yogurt - rfg yogurt - dannon
63.04639067,Rekognition-Labels,Beacon,1026428507,703,71.376013,45,32240,6448,yogurt - rfg yogurt - dannon
64.44307717,Rekognition-Labels,Asleep,887910434,701,102.415966,66,46535,9307,yogurt - rfg yogurt - dannon
63.49224624,content,car driving,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Reykjavik,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Northern Lights,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Glacier,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Volcano,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,category,Eastern Europe,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,cliffs,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,landscape,1004799600,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Black Sand ,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Church,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Iceland,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Geothermal Lakes,1004647700,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
63.49224624,content,Road trip,1005527600,700,70.874796,45,32070,6414,yogurt - rfg yogurt - dannon
53.42068639,Rekognition-Labels,Balcony,1029919881,699,117.931843,63,44255,8851,yogurt - rfg yogurt - dannon
54.94265498,Rekognition-Labels,TV,999865264,692,87.363816,48,33715,6743,yogurt - rfg yogurt - dannon
54.94265498,Rekognition-Labels,Television,999865264,692,87.363816,48,33715,6743,yogurt - rfg yogurt - dannon
56.37003161,Rekognition-Labels,Connector,1125251555,685,94.02159,53,36385,7277,yogurt - rfg yogurt - dannon
72.98226233,adjective,Feel-Good,934094340,684,76.730973,56,38530,7706,yogurt - rfg yogurt - dannon
84.65909917,Rekognition-Labels,Ground,873846936,684,76.778516,65,44710,8942,yogurt - rfg yogurt - dannon
43.66178255,Rekognition-Labels,Sketch,766093200,677,116.806958,51,35170,7034,yogurt - rfg yogurt - dannon
56.33995489,Rekognition-Labels,Finger,865929713,677,101.17154,57,38640,7728,yogurt - rfg yogurt - dannon
52.96531447,Rekognition-Labels,Carpenter,819396500,676,92.513375,49,33380,6676,yogurt - rfg yogurt - dannon
66.50520932,Rekognition-Labels,Sunglasses,670308502,674,61.649306,41,28055,5611,yogurt - rfg yogurt - dannon
53.81682813,Rekognition-Labels,Ear,1069165488,673,96.624052,52,35435,7087,yogurt - rfg yogurt - dannon
74.3810972,Rekognition-Labels,Pomegranate,871503840,670,40.332828,30,20280,4056,yogurt - rfg yogurt - dannon
64.96850284,type,Instructional,862125582,669,58.489881,38,25435,5087,yogurt - rfg yogurt - dannon
85.44016368,Rekognition-Labels,Cherry,516353601,669,40.964341,35,23430,4686,yogurt - rfg yogurt - dannon
50.8520791,Rekognition-Labels,Christmas Stocking,967226592,668,90.458445,46,31020,6204,yogurt - rfg yogurt - dannon
49.6576231,Rekognition-Celebrities,Danny Granger,712960365,663,112.772212,56,37670,7534,yogurt - rfg yogurt - dannon
49.6576231,Rekognition-Labels,Hemp,715005057,663,112.772212,56,37670,7534,yogurt - rfg yogurt - dannon
86.34170992,Rekognition-Labels,Bulldog,1143031046,662,85.70597,74,49040,9808,yogurt - rfg yogurt - dannon
28.75659279,Rekognition-Labels,Classroom,718633569,659,302.539319,87,57685,11537,yogurt - rfg yogurt - dannon
55.39851615,category,Television,711030960,648,104.695945,58,37690,7538,yogurt - rfg yogurt - dannon
64.75375442,Rekognition-Celebrities,Angel Coulby,690363648,648,60.228168,39,25760,5152,yogurt - rfg yogurt - dannon
52.41761409,Rekognition-Labels,Fireworks,930914208,648,106.834317,56,36335,7267,yogurt - rfg yogurt - dannon
53.22604873,Rekognition-Labels,Beanie,889744048,647,97.696525,52,34200,6840,yogurt - rfg yogurt - dannon
55.90854786,Rekognition-Labels,Rail,990139704,646,96.586304,54,34910,6982,yogurt - rfg yogurt - dannon
55.90854786,Rekognition-Labels,Train Track,990139704,646,96.586304,54,34910,6982,yogurt - rfg yogurt - dannon
55.90854786,Rekognition-Labels,Railway,990139704,646,96.586304,54,34910,6982,yogurt - rfg yogurt - dannon
57.46675979,Rekognition-Labels,Bag,859680108,644,80.046274,46,29845,5969,yogurt - rfg yogurt - dannon
53.98911218,soundtrack,Suspenseful,695171551,641,101.872392,55,35810,7162,yogurt - rfg yogurt - dannon
60.24640942,Rekognition-Labels,Subway,825262570,638,74.693248,45,28730,5746,yogurt - rfg yogurt - dannon
54.68013434,Rekognition-Labels,Tomb,657440832,636,100.584976,55,35150,7030,yogurt - rfg yogurt - dannon
51.65128944,Rekognition-Celebrities,Alan Davies,843032224,628,131.652086,68,43040,8608,yogurt - rfg yogurt - dannon
32.62002102,Rekognition-Labels,Supermarket,604201950,621,300.428991,98,61150,12230,yogurt - rfg yogurt - dannon
55.6804685,Rekognition-Labels,Cardboard,596934140,620,89.798095,50,31050,6210,yogurt - rfg yogurt - dannon
55.24397119,adjective,Intense,679859130,615,99.558375,55,33980,6796,yogurt - rfg yogurt - dannon
55.37873924,Rekognition-Celebrities,Elena Valenciano,566467876,611,90.287357,50,30555,6111,yogurt - rfg yogurt - dannon
51.90787175,Rekognition-Celebrities,Nick Santino,808069696,608,96.324504,50,30900,6180,yogurt - rfg yogurt - dannon
69.88155252,Rekognition-Labels,Coke,552209145,607,40.067799,28,17215,3443,yogurt - rfg yogurt - dannon
66.19952646,Rekognition-Labels,Shrimp,578315514,602,51.359884,34,20660,4132,yogurt - rfg yogurt - dannon
58.08735918,Rekognition-Labels,Frying Pan,547178970,598,72.304888,42,25235,5047,yogurt - rfg yogurt - dannon
58.08735918,Rekognition-Labels,Wok,547178970,598,72.304888,42,25235,5047,yogurt - rfg yogurt - dannon
57.09023941,Rekognition-Celebrities,Isaac Waddington,1506200540,598,543,310,185610,37122,yogurt - rfg yogurt - dannon
54.33493434,Rekognition-Celebrities,Jed Rees,700966328,596,110.426194,60,36050,7210,yogurt - rfg yogurt - dannon
54.33493434,Rekognition-Celebrities,Awalmir,700966328,596,110.426194,60,36050,7210,yogurt - rfg yogurt - dannon
59.50056215,Rekognition-Labels,Raspberry,558959940,594,68.906912,41,24515,4903,yogurt - rfg yogurt - dannon
76.71894472,Rekognition-Labels,Shaking Hands,615936928,592,96.455967,74,44165,8833,yogurt - rfg yogurt - dannon
63.85585673,Rekognition-Celebrities,Ayesha Curry,538016704,592,46.980812,30,18300,3660,yogurt - rfg yogurt - dannon
63.85585673,Rekognition-Celebrities,Chase Elliott,538016704,592,46.980812,30,18300,3660,yogurt - rfg yogurt - dannon
58.74704471,Rekognition-Labels,Floor,664043480,586,71.492958,42,25045,5009,yogurt - rfg yogurt - dannon
56.70867375,Rekognition-Labels,Gauge,753929280,585,102.277123,58,33965,6793,yogurt - rfg yogurt - dannon
47.71535479,Rekognition-Labels,Team,551523830,583,127.841447,61,36090,7218,yogurt - rfg yogurt - dannon
54.38622596,type,Thrills & Chills,579620932,583,99.289846,54,31490,6298,yogurt - rfg yogurt - dannon
53.89107643,adjective,Disturbing,578646782,578,100.202118,54,31740,6348,yogurt - rfg yogurt - dannon
54.01884285,Rekognition-Labels,Park,511983360,576,99.965118,54,31360,6272,yogurt - rfg yogurt - dannon
57.41821851,Rekognition-Labels,Rose,661523343,573,83.59716,48,27935,5587,yogurt - rfg yogurt - dannon
59.25144402,Rekognition-Labels,Sweater,639497144,572,104.6388,62,35645,7129,yogurt - rfg yogurt - dannon
63.75582138,Rekognition-Labels,Tablet Computer,713011290,570,119.204801,76,43830,8766,yogurt - rfg yogurt - dannon
53.3022413,content,Horror TV Show ,544475531,569,99.432967,53,30725,6145,yogurt - rfg yogurt - dannon
53.3022413,content,Horror,544529017,569,99.432967,53,30725,6145,yogurt - rfg yogurt - dannon
54.49545964,Rekognition-Labels,Pole,542714256,567,99.090824,54,30760,6152,yogurt - rfg yogurt - dannon
76.05431835,Rekognition-Labels,Water Jug,502637364,564,34.186093,26,15185,3037,yogurt - rfg yogurt - dannon
62.86467672,Rekognition-Labels,Coffee Table,457863648,562,58.856582,37,20950,4190,yogurt - rfg yogurt - dannon
54.12616484,adjective,Political,515941811,553,99.766906,54,29935,5987,yogurt - rfg yogurt - dannon
54.58544086,content,American Horror Story ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Cult ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Man Screaming ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,brand,American Horror Story ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Donald Trump ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,Rekognition-Celebrities,Merv Griffin,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Michigan,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Clowns,509930113,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Fear of Clowns ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Woman Screaming ,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,American Presidential Election,509879421,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
54.58544086,content,Insane Clown Posse,509878319,551,98.927478,54,29845,5969,yogurt - rfg yogurt - dannon
58.4970654,Rekognition-Labels,Toy,844362784,548,239.328245,140,76805,15361,yogurt - rfg yogurt - dannon
41.99723723,Rekognition-Labels,Plaid,442344863,541,216.68092,91,49520,9904,yogurt - rfg yogurt - dannon
41.99723723,Rekognition-Labels,Tartan,442344863,541,216.68092,91,49520,9904,yogurt - rfg yogurt - dannon
17.74798004,Rekognition-Celebrities,Karra Elejalde,374647680,540,304.259977,54,29430,5886,yogurt - rfg yogurt - dannon
46.01835209,Rekognition-Labels,Fog,622754671,539,147.767134,68,37070,7414,yogurt - rfg yogurt - dannon
46.09313972,Rekognition-Labels,Pc,652181050,535,112.815053,52,28225,5645,yogurt - rfg yogurt - dannon
59.16929117,Rekognition-Labels,Dining Table,563173488,534,82.813228,49,26630,5326,yogurt - rfg yogurt - dannon
64.64072014,adjective,Funny,628972434,534,72.709586,47,25415,5083,yogurt - rfg yogurt - dannon
52.86337035,Rekognition-Labels,Cafe,502855762,529,92.691782,49,26335,5267,yogurt - rfg yogurt - dannon
52.65413596,Rekognition-Celebrities,Bill Skarsgård,450809568,528,93.060116,49,26040,5208,yogurt - rfg yogurt - dannon
52.65413596,Rekognition-Celebrities,Melanie Lynskey,450809568,528,93.060116,49,26040,5208,yogurt - rfg yogurt - dannon
62.89727371,type,Food/Recipe,444368482,526,52.466503,33,17565,3513,yogurt - rfg yogurt - dannon
56.11502665,Rekognition-Labels,Crib,607219725,525,90.884747,51,27120,5424,yogurt - rfg yogurt - dannon
56.34396599,Rekognition-Celebrities,Jon Hamm,600166350,525,90.51546,51,26985,5397,yogurt - rfg yogurt - dannon
61.87370782,Rekognition-Celebrities,Caio Ribeiro,157518400,520,92.123136,57,30000,6000,yogurt - rfg yogurt - dannon
56.11502109,Rekognition-Celebrities,Suzana Ćebić,587336211,519,90.884756,51,26625,5325,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Andy Serkis,627004812,518,152.474213,69,35750,7150,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Keanu Reeves,627004812,518,152.474213,69,35750,7150,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Joe Flanigan,627004812,518,152.474213,69,35750,7150,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Joe Dempsie,627004812,518,152.474213,69,35750,7150,yogurt - rfg yogurt - dannon
45.25355379,Rekognition-Celebrities,Jyoti Randhawa,627004812,518,152.474213,69,35750,7150,yogurt - rfg yogurt - dannon
57.58057631,Rekognition-Celebrities,Sofia Milos,590128560,516,98.991715,57,29480,5896,yogurt - rfg yogurt - dannon
57.58057631,Rekognition-Celebrities,Alexander Kowalski,590128560,516,98.991715,57,29480,5896,yogurt - rfg yogurt - dannon
59.53896991,Rekognition-Labels,Jellyfish,596356344,513,75.58075,45,23405,4681,yogurt - rfg yogurt - dannon
55.14544028,Rekognition-Labels,Kiosk,435281940,510,81.602395,45,23145,4629,yogurt - rfg yogurt - dannon
52.47047823,Rekognition-Labels,Scooter,311837970,510,93.385846,49,25010,5002,yogurt - rfg yogurt - dannon
51.18491277,Rekognition-Labels,Dance,675375332,508,111.36094,57,29105,5821,yogurt - rfg yogurt - dannon
57.47983244,Rekognition-Labels,Haircut,533572200,504,99.165216,57,29040,5808,yogurt - rfg yogurt - dannon
53.81392868,Rekognition-Labels,Goblet,545317580,502,98.487513,53,27025,5405,yogurt - rfg yogurt - dannon
73.40321856,Rekognition-Labels,Baby,448874993,497,99.45068,73,36445,7289,yogurt - rfg yogurt - dannon
50.44793274,Rekognition-Labels,Gate,484027306,497,99.112089,50,24865,4973,yogurt - rfg yogurt - dannon
40.50813638,Rekognition-Celebrities,Tessa Thompson,415933200,496,172.80479,70,35000,7000,yogurt - rfg yogurt - dannon
40.50813638,Rekognition-Celebrities,Dieter Hecking,412518240,496,172.80479,70,35000,7000,yogurt - rfg yogurt - dannon
40.50813638,Rekognition-Celebrities,Dexter Holland,412518240,496,172.80479,70,35000,7000,yogurt - rfg yogurt - dannon
40.50813638,Rekognition-Celebrities,Robert Downey Jr.,416541792,496,172.80479,70,35000,7000,yogurt - rfg yogurt - dannon
18.82489998,Rekognition-Labels,Canal,594395010,495,440.905397,83,41195,8239,yogurt - rfg yogurt - dannon
16.37530852,Rekognition-Labels,Swamp,461538610,485,635.102538,104,50520,10104,yogurt - rfg yogurt - dannon
16.37530852,Rekognition-Labels,Marsh,461538610,485,635.102538,104,50520,10104,yogurt - rfg yogurt - dannon
16.31733588,Rekognition-Celebrities,Christian Thielemann,447638121,483,637.358946,104,50340,10068,yogurt - rfg yogurt - dannon
57.16549666,Rekognition-Labels,Truck,424486348,481,115.454258,66,32160,6432,yogurt - rfg yogurt - dannon
58.68589501,Rekognition-Celebrities,Gabriel Byrne,569731200,480,92.015296,54,26210,5242,yogurt - rfg yogurt - dannon
58.68589501,Rekognition-Celebrities,Steve Lillywhite,569731200,480,92.015296,54,26210,5242,yogurt - rfg yogurt - dannon
58.68589501,Rekognition-Celebrities,Sara Botsford,569731200,480,92.015296,54,26210,5242,yogurt - rfg yogurt - dannon
45.97702193,Rekognition-Celebrities,Duncan Kenworthy,169236088,476,176.17496,81,38930,7786,yogurt - rfg yogurt - dannon
53.10094237,Rekognition-Labels,Dance Pose,561542685,471,105.459522,56,26430,5286,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Celebrities,Emine Erdoğan,330188160,470,90.180097,47,22550,4510,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Celebrities,Chris Newsome,330188160,470,90.180097,47,22550,4510,yogurt - rfg yogurt - dannon
62.14638423,Rekognition-Labels,Wheel,459219140,470,65.973267,41,19675,3935,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Celebrities,Grace Kelly,330188160,470,90.180097,47,22550,4510,yogurt - rfg yogurt - dannon
52.11793019,Rekognition-Celebrities,Leigh Ann Larkin,330188160,470,90.180097,47,22550,4510,yogurt - rfg yogurt - dannon
52.9557748,Rekognition-Labels,Tango,529364160,468,105.748618,56,26230,5246,yogurt - rfg yogurt - dannon
58.16496515,Rekognition-Labels,High Heel,356483476,466,91.120144,53,24870,4974,yogurt - rfg yogurt - dannon
74.34992261,Rekognition-Labels,Painting,401614736,464,43.039722,32,15070,3014,yogurt - rfg yogurt - dannon
72.44203477,Rekognition-Labels,Rubble,435479352,462,98.009395,71,33105,6621,yogurt - rfg yogurt - dannon
52.16331098,Rekognition-Labels,Premiere,341634618,459,93.935755,49,22595,4519,yogurt - rfg yogurt - dannon
52.17277848,Rekognition-Labels,Red Carpet Premiere,340310030,458,93.918709,49,22580,4516,yogurt - rfg yogurt - dannon
52.17277848,Rekognition-Labels,Red Carpet,340310030,458,93.918709,49,22580,4516,yogurt - rfg yogurt - dannon
55.32482784,Rekognition-Labels,Aisle,398862423,453,103.027885,57,25975,5195,yogurt - rfg yogurt - dannon
68.82865531,Rekognition-Labels,Linen,338645978,451,59.568213,41,18580,3716,yogurt - rfg yogurt - dannon
62.59161288,type,Cooking,274678844,451,55.918035,35,16120,3224,yogurt - rfg yogurt - dannon
68.82865531,Rekognition-Labels,Tablecloth,338645978,451,59.568213,41,18580,3716,yogurt - rfg yogurt - dannon
