watchrate,taxonomy_type,tag_name,globalviewcount,videocount,avgduration,avgtotalsecondsperview,totalsecondsperview,sumtotalvideoviews,proscore
62.4996511,Rekognition-Labels,Windshield,16484171760,5992,70.400393,44,268120,53624,pet supplies
69.22180556,Rekognition-Labels,Audience,16049222640,5990,124.238308,86,519910,103982,pet supplies
62.97552244,Rekognition-Labels,Underwear,15562170664,5944,69.868416,44,266665,53333,pet supplies
68.76228839,Rekognition-Labels,Dutch Oven,15354058720,5920,47.991422,33,197895,39579,pet supplies
68.69847474,Rekognition-Labels,Bling,17081393040,5903,88.79382,61,362805,72561,pet supplies
60.99646659,Rekognition-Labels,Weapon,20052407662,5894,86.890279,53,312465,62493,pet supplies
55.26562744,Rekognition-Celebrities,Julian Dennison,17288934600,5880,110.37602,61,359875,71975,pet supplies
59.66341398,Rekognition-Labels,Planet,18216130957,5843,72.070968,43,253440,50688,pet supplies
44.37049879,Rekognition-Labels,Shelf,19549826940,5831,137.478734,61,361050,72210,pet supplies
69.10585287,Rekognition-Labels,Speech,14745198241,5767,122.999712,85,490555,98111,pet supplies
40.59096096,Rekognition-Labels,Suitcase,17471258845,5735,204.479022,83,481595,96319,pet supplies
56.58211433,Rekognition-Labels,Donut,17491610704,5732,81.297775,46,268755,53751,pet supplies
62.57893355,Rekognition-Celebrities,Anna Pogorilaya,20470756528,5716,63.919274,40,231420,46284,pet supplies
57.02919259,Rekognition-Labels,Pastry,17044931988,5691,82.413932,47,270445,54089,pet supplies
47.29984511,Rekognition-Labels,Bbq,14252498436,5676,135.306997,64,367455,73491,pet supplies
60.34524427,Rekognition-Labels,Menu,14437796520,5640,67.942388,41,232525,46505,pet supplies
58.89851153,Rekognition-Labels,Restaurant,15735495195,5635,83.193953,49,279485,55897,pet supplies
40.80285921,Rekognition-Labels,Luggage,16692037940,5630,205.867926,84,473745,94749,pet supplies
56.38365517,Rekognition-Celebrities,Brandon Dubinsky,14188595490,5595,90.451745,51,287155,57431,pet supplies
56.37954257,Rekognition-Celebrities,Nicholis Louw,14172113886,5593,90.458343,51,287035,57407,pet supplies
43.13538413,Rekognition-Labels,Cap,16478058636,5564,162.279765,70,391695,78339,pet supplies
54.94058257,type,Informational,16333753986,5559,105.568593,58,323095,64619,pet supplies
54.86378874,Rekognition-Celebrities,Renée Elise Goldsberry,17419493520,5532,96.60288,53,294000,58800,pet supplies
62.14712256,Rekognition-Labels,Apparel,17959570525,5525,74.017908,46,256855,51371,pet supplies
71.30865696,Rekognition-Labels,Toe,13048567560,5505,40.668274,29,165120,33024,pet supplies
68.16607883,Rekognition-Labels,Yacht,14285981514,5502,55.746202,38,213340,42668,pet supplies
53.87618337,Rekognition-Labels,Badge,12631676519,5489,100.229817,54,301395,60279,pet supplies
17.06038646,Rekognition-Labels,Eating,15151348752,5484,592.014725,101,558150,111630,pet supplies
53.68730005,Rekognition-Labels,Jungle,12778596820,5482,115.48355,62,340155,68031,pet supplies
56.19897257,Rekognition-Labels,Bagel,15442465374,5481,90.74899,51,283225,56645,pet supplies
59.41196549,Rekognition-Celebrities,Michael Angelakos,14692236200,5480,58.910692,35,197190,39438,pet supplies
67.68555882,Rekognition-Labels,Martini,15394465032,5468,59.096801,40,220810,44162,pet supplies
59.08317154,Rekognition-Labels,Field,13456633176,5436,106.629347,63,347380,69476,pet supplies
48.90408393,Rekognition-Labels,Light,12505199208,5413,104.285769,51,276570,55314,pet supplies
61.77902974,Rekognition-Labels,Boiling,13334195894,5354,69.602906,43,231110,46222,pet supplies
59.21316009,Rekognition-Labels,Tire,11834064900,5274,94.573571,56,298850,59770,pet supplies
67.19390425,type,International,14439652500,5250,81.852663,55,289195,57839,pet supplies
68.64737218,Rekognition-Labels,Chandelier,14110931555,5243,91.77336,63,332955,66591,pet supplies
42.62840291,Rekognition-Labels,Envelope,13738108419,5227,168.901472,72,379885,75977,pet supplies
64.65671431,Rekognition-Labels,Bartender,12093440150,5225,71.14497,46,241765,48353,pet supplies
42.78866088,Rekognition-Labels,Greeting Card,13569726528,5216,168.268879,72,378070,75614,pet supplies
45.13429745,Rekognition-Labels,Steak,12000870882,5214,128.505379,58,306195,61239,pet supplies
69.20543264,Rekognition-Labels,Tile,14224368050,5210,92.478289,64,333775,66755,pet supplies
63.78870872,Rekognition-Labels,Footwear,12588269200,5200,72.113076,46,240355,48071,pet supplies
49.96618515,Rekognition-Labels,Buggy,13723402920,5195,106.071736,53,277935,55587,pet supplies
55.40864016,Rekognition-Labels,Musical Instrument,12592194705,5179,90.238634,50,262505,52501,pet supplies
78.09732544,Rekognition-Labels,Mojito,13405838512,5168,39.694061,31,160525,32105,pet supplies
69.3774729,Rekognition-Labels,Amusement Park,13314492308,5161,92.248964,64,332410,66482,pet supplies
56.60217338,Rekognition-Labels,Housing,11971442340,5148,86.569114,49,256710,51342,pet supplies
52.35595543,Rekognition-Labels,Fern,11183205176,5144,112.690141,59,304770,60954,pet supplies
69.89004487,Rekognition-Labels,Tape,11551777002,5127,48.647844,34,179350,35870,pet supplies
51.43104032,Rekognition-Celebrities,LE,10934209640,5084,112.772364,58,298260,59652,pet supplies
68.79546272,Rekognition-Labels,Ruins,12953407030,5077,93.029391,64,328295,65659,pet supplies
56.87670872,Rekognition-Labels,Terminal,13798225182,5073,82.63488,47,240685,48137,pet supplies
63.75170171,Rekognition-Labels,Invertebrate,12180101928,5032,78.429279,50,253230,50646,pet supplies
69.28004341,Rekognition-Labels,Mosaic,12723057648,5026,92.378695,64,323620,64724,pet supplies
54.61295517,Rekognition-Labels,Van,15676378902,5022,109.864042,60,302960,60592,pet supplies
59.97419476,Rekognition-Labels,House,11194142458,5003,78.367038,47,238810,47762,pet supplies
27.23747111,Rekognition-Labels,Modern Art,12450810240,4960,308.398675,84,420805,84161,pet supplies
59.77267863,Rekognition-Celebrities,Logan Huffman,17626059000,4950,92.015284,55,274290,54858,pet supplies
64.75645421,Rekognition-Labels,Microwave,12395423300,4940,60.225657,39,194025,38805,pet supplies
57.72607971,Rekognition-Labels,Mobile Phone,12854117354,4901,84.883644,49,242925,48585,pet supplies
57.72607971,Rekognition-Labels,Cell Phone,12854117354,4901,84.883644,49,242925,48585,pet supplies
38.0501041,Rekognition-Labels,Goggles,11948443536,4866,212.87721,81,398340,79668,pet supplies
44.80431507,Rekognition-Celebrities,Aidan Gillen,9160319168,4862,187.481942,84,411060,82212,pet supplies
47.38712385,Rekognition-Labels,Glitter,9714405396,4853,101.293339,48,237005,47401,pet supplies
59.31178218,Rekognition-Labels,Villa,10480957956,4844,77.55626,46,224785,44957,pet supplies
46.56524276,Rekognition-Celebrities,Robert Bathurst,14631120975,4835,152.47424,71,345125,69025,pet supplies
58.67485549,Rekognition-Labels,Street,10414111125,4825,93.736916,55,265895,53179,pet supplies
63.88808851,Rekognition-Labels,Pepper,6295034590,4810,61.044243,39,191505,38301,pet supplies
51.10860038,Rekognition-Celebrities,André Holland,9465198070,4790,93.917657,48,231960,46392,pet supplies
38.06865583,Rekognition-Labels,Ticket,11684171878,4786,215.400303,82,393450,78690,pet supplies
57.05996321,Rekognition-Labels,Tank,9328413780,4780,94.637285,54,261740,52348,pet supplies
46.75567114,Rekognition-Labels,Wine,9643660992,4776,124.049123,58,280990,56198,pet supplies
51.75988228,category,Restaurants,10798961704,4744,100.463907,52,249620,49924,pet supplies
57.37373776,Rekognition-Labels,Jam,11179493141,4729,85.404929,49,231760,46352,pet supplies
57.72668838,Rekognition-Labels,Sedan,9993683298,4722,100.473458,58,275730,55146,pet supplies
58.1897226,Rekognition-Labels,Alley,9640651920,4720,94.518409,55,261530,52306,pet supplies
58.1897226,Rekognition-Labels,Alleyway,9640651920,4720,94.518409,55,261530,52306,pet supplies
38.24655683,Rekognition-Labels,Comics,11376736176,4706,217.012999,83,393265,78653,pet supplies
45.40871455,Rekognition-Labels,Diagram,10555741534,4706,121.122125,55,259810,51962,pet supplies
55.26562744,Rekognition-Celebrities,Renny Harlin,11064918144,4704,110.37602,61,287900,57580,pet supplies
60.87889588,Rekognition-Labels,Shoe,10261145213,4699,70.63203,43,206650,41330,pet supplies
50.94488737,Rekognition-Labels,Pharmacy,12494329008,4632,131.514669,67,311640,62328,pet supplies
56.9914258,Rekognition-Labels,Awning,8804867132,4619,94.751095,54,252795,50559,pet supplies
64.04219936,Rekognition-Labels,Bell Pepper,5611212288,4608,59.335876,38,179625,35925,pet supplies
52.83309746,Rekognition-Labels,Person Jogging,14526577632,4604,107.886917,57,266800,53360,pet supplies
45.49046017,Rekognition-Labels,Armor,9153472920,4588,153.878417,70,322955,64591,pet supplies
37.7685749,Rekognition-Celebrities,Goran Grgić,10757295720,4584,219.759417,83,381405,76281,pet supplies
37.7685749,Rekognition-Celebrities,Yura Movsisyan,10757295720,4584,219.759417,83,381405,76281,pet supplies
51.00895095,Rekognition-Celebrities,Hana Hayes,8000037600,4555,90.180251,46,213950,42790,pet supplies
57.59374847,Rekognition-Celebrities,Dave Padden,8395962496,4528,90.287577,52,237050,47410,pet supplies
63.51216272,category,Movies,10611173988,4509,77.150577,49,220980,44196,pet supplies
43.26089318,Rekognition-Celebrities,William M. Tweed,9099749844,4506,171.055183,74,336135,67227,pet supplies
43.26089318,Rekognition-Celebrities,Babe Ruth,9099749844,4506,171.055183,74,336135,67227,pet supplies
43.26089318,Rekognition-Labels,Steamer,9099749844,4506,171.055183,74,336135,67227,pet supplies
56.95394633,Rekognition-Labels,Worker,8878968906,4463,84.27862,48,218145,43629,pet supplies
56.32344847,Rekognition-Labels,Kiss,8923765520,4432,90.548433,51,229415,45883,pet supplies
56.32344847,Rekognition-Labels,Kissing,8923765520,4432,90.548433,51,229415,45883,pet supplies
57.39652212,Rekognition-Labels,Gift,8736911532,4412,88.855558,51,225980,45196,pet supplies
52.57809704,Rekognition-Labels,Biplane,8788355292,4402,106.508229,56,247635,49527,pet supplies
62.24992446,Rekognition-Labels,Hole,9436762560,4380,110.843508,69,306530,61306,pet supplies
55.82540303,Rekognition-Labels,Airship,13328567904,4348,96.730157,54,238940,47788,pet supplies
73.9873885,Rekognition-Labels,Siamese,8215369300,4300,93.259137,69,300490,60098,pet supplies
62.57893355,Rekognition-Celebrities,Mariah Carey,11514800547,4287,63.919274,40,173565,34713,pet supplies
56.05789267,Rekognition-Labels,Costume,8165722720,4240,99.896727,56,240685,48137,pet supplies
66.17217742,content,Drinking alcohol,9682163293,4181,60.448366,40,167370,33474,pet supplies
66.50371644,Rekognition-Labels,Bamboo Shoot,7329368408,4142,49.621287,33,140510,28102,pet supplies
56.1625196,format,Animated,8421000947,4141,121.077189,68,283040,56608,pet supplies
56.89734878,Rekognition-Labels,Fried Chicken,7792866900,4140,77.33225,44,182180,36436,pet supplies
53.86622931,Rekognition-Labels,Storm,9329500533,4139,111.387043,60,250100,50020,pet supplies
65.26731007,Rekognition-Labels,Shorts,7706245365,4095,62.818584,41,169320,33864,pet supplies
58.82422693,Rekognition-Labels,Tub,7738829280,4088,96.898851,57,235350,47070,pet supplies
45.63918593,Rekognition-Labels,Red Wine,7171604190,4086,138.039272,63,259630,51926,pet supplies
54.60586187,Rekognition-Labels,Blackboard,7940224050,4070,115.372229,63,259305,51861,pet supplies
60.6973564,Rekognition-Labels,Brownie,7543429582,4069,62.605692,38,158485,31697,pet supplies
63.68510982,Rekognition-Labels,Bench,7645786173,4041,111.486029,71,289525,57905,pet supplies
50.89167803,Rekognition-Celebrities,Halil Mutlu,9472030848,4032,131.652173,67,271950,54390,pet supplies
52.67806387,Rekognition-Celebrities,John Moreland,7640297675,3995,91.119522,48,195425,39085,pet supplies
53.756175,Rekognition-Labels,Porch,6679188765,3945,96.733073,52,205210,41042,pet supplies
55.26678726,Rekognition-Labels,Office,6891762935,3935,83.232629,46,184170,36834,pet supplies
45.29615456,Rekognition-Celebrities,Mirhan Hussein,5865090183,3933,119.215418,54,213325,42665,pet supplies
73.41870925,Rekognition-Labels,Can,6707500240,3920,53.119975,39,156185,31237,pet supplies
58.34564317,Rekognition-Labels,Hardware,7928840780,3892,106.26329,62,244965,48993,pet supplies
66.38854171,Rekognition-Labels,Pineapple,7372686685,3887,54.226225,36,142465,28493,pet supplies
59.49852973,Rekognition-Celebrities,Michelle Fairley,8819756128,3884,75.632121,45,178240,35648,pet supplies
63.26037686,Rekognition-Labels,Hot Dog,6528689125,3875,67.973038,43,166750,33350,pet supplies
46.56524276,Rekognition-Celebrities,Paul Giamatti,9363917424,3868,152.47424,71,276100,55220,pet supplies
46.56524276,Rekognition-Celebrities,Vincent Van Patten,9363917424,3868,152.47424,71,276100,55220,pet supplies
62.73637595,Rekognition-Labels,Portrait,7823065536,3861,116.359925,73,282240,56448,pet supplies
42.84910534,Rekognition-Celebrities,Adolf Dymsza,6420646800,3860,172.699055,74,288500,57700,pet supplies
58.74067293,Rekognition-Labels,Bathtub,6831519960,3851,97.036682,57,220045,44009,pet supplies
84.92692876,Rekognition-Labels,Husky,5480517120,3840,94.198626,80,310810,62162,pet supplies
58.69548471,Rekognition-Labels,Computer Hardware,7136027040,3785,105.629931,62,234720,46944,pet supplies
25.88936203,Rekognition-Celebrities,Jessica Breland,7908100200,3762,405.571987,105,397650,79530,pet supplies
60.99502845,soundtrack,Rock,7108307769,3741,68.858071,42,159865,31973,pet supplies
