watchrate,taxonomy_type,tag_name,globalviewcount,videocount,avgduration,avgtotalsecondsperview,totalsecondsperview,sumtotalvideoviews,proscore
70.51531582,Rekognition-Labels,Knife,808261041,1281,42.543949,30,39665,7933,beer/ale/alcoholic cider
70.51531582,Rekognition-Labels,Dagger,808261041,1281,42.543949,30,39665,7933,beer/ale/alcoholic cider
69.4260672,Rekognition-Labels,Squash,801246285,1281,50.413341,35,45585,9117,beer/ale/alcoholic cider
55.59045859,Rekognition-Labels,Tachometer,838529280,1277,97.138972,54,69865,13973,beer/ale/alcoholic cider
56.65147902,content,Young Adult Friends,771843983,1271,91.789307,52,66520,13304,beer/ale/alcoholic cider
52.52687895,Rekognition-Labels,Door,753659892,1268,102.804509,54,69080,13816,beer/ale/alcoholic cider
66.58182251,Rekognition-Labels,Surfing,739542762,1266,91.616597,61,77920,15584,beer/ale/alcoholic cider
57.74468879,Rekognition-Labels,Lingerie,830006980,1265,107.369182,62,79180,15836,beer/ale/alcoholic cider
55.1957504,Rekognition-Celebrities,Neil Halstead,789817984,1264,90.586684,50,63890,12778,beer/ale/alcoholic cider
55.1957504,Rekognition-Celebrities,Gethin Anthony,789817984,1264,90.586684,50,63890,12778,beer/ale/alcoholic cider
55.1957504,Rekognition-Labels,Maple,789817984,1264,90.586684,50,63890,12778,beer/ale/alcoholic cider
52.26407824,Rekognition-Labels,Golf Cart,1003791888,1254,91.841283,48,61120,12224,beer/ale/alcoholic cider
52.28616006,Rekognition-Celebrities,Quentin Tarantino,997137500,1250,91.802496,48,60700,12140,beer/ale/alcoholic cider
58.60072188,Rekognition-Labels,Column,918127392,1248,85.323181,50,63315,12663,beer/ale/alcoholic cider
58.60072188,Rekognition-Labels,Pillar,918127392,1248,85.323181,50,63315,12663,beer/ale/alcoholic cider
64.58583938,Rekognition-Labels,Ship,509967864,1246,92.899621,60,75595,15119,beer/ale/alcoholic cider
70.70689358,Rekognition-Labels,Pumpkin,753541405,1241,49.500124,35,43910,8782,beer/ale/alcoholic cider
51.83611785,Rekognition-Labels,Sliding Door,723110848,1238,104.174468,54,67670,13534,beer/ale/alcoholic cider
60.17651728,Rekognition-Labels,Flower Bouquet,997678695,1235,79.765334,48,60385,12077,beer/ale/alcoholic cider
70.66550511,Rekognition-Labels,Onion,740451712,1232,49.529116,35,43430,8686,beer/ale/alcoholic cider
56.19976032,content,woman jumping,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,Laser Tag,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,Gym,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,glow in the dark,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,Aerobics,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,creative exercise,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,obstacle course,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,Cardio,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,brand,LazRfit,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,fitness tracker,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,stunts,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,content,man jumping,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,Rekognition-Celebrities,Gregory David Roberts,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
56.19976032,category,Exercise,691238962,1217,92.527085,52,63730,12746,beer/ale/alcoholic cider
67.64442976,Rekognition-Labels,Egg,573457880,1213,50.262823,34,41775,8355,beer/ale/alcoholic cider
51.43626816,Rekognition-Labels,Statue,978128268,1196,128.31413,66,79240,15848,beer/ale/alcoholic cider
61.60586211,Rekognition-Celebrities,Keegan-Michael Key,463277232,1188,86.030774,53,63330,12666,beer/ale/alcoholic cider
63.63357186,Rekognition-Labels,Reptile,601969718,1186,110.004826,70,83335,16667,beer/ale/alcoholic cider
80.11661405,Rekognition-Labels,Cow,647948520,1185,129.810778,104,123885,24777,beer/ale/alcoholic cider
90.36617882,Rekognition-Labels,Collie,852452843,1177,89.635305,81,95670,19134,beer/ale/alcoholic cider
94.31211084,Rekognition-Labels,Altar,584824790,1166,49.834533,47,55265,11053,beer/ale/alcoholic cider
60.63490542,Rekognition-Labels,Adventure,718426280,1160,112.146625,68,79075,15815,beer/ale/alcoholic cider
67.74157246,Rekognition-Labels,Amphibious Vehicle,617017312,1156,91.5243,62,72820,14564,beer/ale/alcoholic cider
50.8249888,Rekognition-Celebrities,Finn Wolfhard,639395694,1134,123.954774,63,71790,14358,beer/ale/alcoholic cider
53.04467347,Rekognition-Labels,Ravioli,532493932,1132,98.030578,52,59015,11803,beer/ale/alcoholic cider
68.53436611,Rekognition-Celebrities,Daniel Radcliffe,715057785,1131,74.415221,51,58045,11609,beer/ale/alcoholic cider
64.78911784,Rekognition-Labels,Mixer,570802960,1127,78.716923,51,58345,11669,beer/ale/alcoholic cider
55.17767691,Rekognition-Celebrities,M. Night Shyamalan,661630049,1123,110.551954,61,69405,13881,beer/ale/alcoholic cider
55.24048056,Rekognition-Celebrities,DJ Ozma,659214139,1121,110.426266,61,69050,13810,beer/ale/alcoholic cider
55.24048056,Rekognition-Celebrities,Will Friedle,659214139,1121,110.426266,61,69050,13810,beer/ale/alcoholic cider
60.28696318,content,Watching a movie,757756768,1108,101.182738,61,67815,13563,beer/ale/alcoholic cider
50.62885162,Rekognition-Labels,Monument,812859824,1108,128.385294,65,72795,14559,beer/ale/alcoholic cider
58.7448254,adjective,Controversial,767513124,1106,100.434378,59,65305,13061,beer/ale/alcoholic cider
52.50860129,Rekognition-Labels,Paint Container,693548256,1104,104.744744,55,61590,12318,beer/ale/alcoholic cider
56.33051521,Rekognition-Labels,Limo,531159342,1086,101.188494,57,62715,12543,beer/ale/alcoholic cider
43.7373938,Rekognition-Celebrities,Isaac Hempstead Wright,469566720,1080,187.482593,82,88770,17754,beer/ale/alcoholic cider
62.12223609,Rekognition-Labels,Wedding,642068661,1079,88.535126,55,59345,11869,beer/ale/alcoholic cider
62.96924762,Rekognition-Labels,Jeep,555881378,1079,79.403839,50,54915,10983,beer/ale/alcoholic cider
66.59085213,Rekognition-Labels,Aloe,564444852,1076,58.566603,39,42795,8559,beer/ale/alcoholic cider
72.37014657,Rekognition-Celebrities,Kenza Zouiten,488032044,1074,46.980698,34,36830,7366,beer/ale/alcoholic cider
88.04392256,Rekognition-Labels,Bird,700925447,1073,90.863739,80,86875,17375,beer/ale/alcoholic cider
89.28039147,Rekognition-Labels,French Bulldog,577034441,1069,84.005008,75,80180,16036,beer/ale/alcoholic cider
50.92143688,Rekognition-Labels,Pie,511090866,1067,100.154283,51,54750,10950,beer/ale/alcoholic cider
59.43954189,Rekognition-Labels,Cucumber,824731154,1066,97.578141,58,62680,12536,beer/ale/alcoholic cider
59.3952194,Rekognition-Labels,Ocean Liner,338539005,1065,90.916408,54,58460,11692,beer/ale/alcoholic cider
58.13676325,brand,Star Wars,705326280,1058,96.324592,56,59725,11945,beer/ale/alcoholic cider
58.13676325,content,Spoilers,703073798,1058,96.324592,56,59725,11945,beer/ale/alcoholic cider
58.13676325,content,Lost in translation,703073798,1058,96.324592,56,59725,11945,beer/ale/alcoholic cider
51.76080214,Rekognition-Labels,Riding Bicycle,369315936,1056,94.66623,49,51935,10387,beer/ale/alcoholic cider
54.07021342,Rekognition-Labels,Camping,476999250,1050,99.870144,54,57600,11520,beer/ale/alcoholic cider
58.05374429,Rekognition-Labels,Mannequin,628499284,1043,101.629965,59,62160,12432,beer/ale/alcoholic cider
56.59790251,Rekognition-Labels,Jet,589092400,1040,123.679495,70,73175,14635,beer/ale/alcoholic cider
50.66214702,Rekognition-Celebrities,Kit Harington,623513492,1036,124.353198,63,66110,13222,beer/ale/alcoholic cider
35.28041649,Rekognition-Labels,Refrigerator,634400075,1031,249.430162,88,90930,18186,beer/ale/alcoholic cider
35.28041649,Rekognition-Labels,Fridge,634400075,1031,249.430162,88,90930,18186,beer/ale/alcoholic cider
54.04079323,Rekognition-Labels,Campfire,456146830,1030,99.924514,54,55840,11168,beer/ale/alcoholic cider
54.04079323,Rekognition-Labels,Bonfire,456146830,1030,99.924514,54,55840,11168,beer/ale/alcoholic cider
44.3736286,Rekognition-Labels,Gown,460338585,1029,169.019308,75,77225,15445,beer/ale/alcoholic cider
44.3736286,Rekognition-Labels,Robe,460338585,1029,169.019308,75,77225,15445,beer/ale/alcoholic cider
58.64587993,Rekognition-Labels,Hand,525335580,1015,76.731733,45,45865,9173,beer/ale/alcoholic cider
47.22110333,Rekognition-Celebrities,Bernie Leadon,613084821,1013,152.474201,72,73310,14662,beer/ale/alcoholic cider
53.40631247,Rekognition-Celebrities,Adele,429098670,1001,112.34627,60,60445,12089,beer/ale/alcoholic cider
43.15019767,Rekognition-Labels,Wedding Gown,433261305,997,171.494,74,74470,14894,beer/ale/alcoholic cider
54.69896651,Rekognition-Labels,Library,497340287,991,85.924841,47,47515,9503,beer/ale/alcoholic cider
56.20486477,Rekognition-Labels,Bomber,502201260,990,110.310736,62,62015,12403,beer/ale/alcoholic cider
56.03656907,Rekognition-Celebrities,Charlie Heaton,475303950,990,91.011996,51,50625,10125,beer/ale/alcoholic cider
63.13761514,Rekognition-Labels,Strap,485975160,990,60.185992,38,38235,7647,beer/ale/alcoholic cider
51.57958725,Rekognition-Celebrities,Temple Grandin,418791843,981,93.06007,48,47805,9561,beer/ale/alcoholic cider
77.58978284,Rekognition-Labels,Chihuahua,409714064,976,97.951041,76,74805,14961,beer/ale/alcoholic cider
88.94094214,adjective,Optimistic,415607976,966,84.325619,75,73280,14656,beer/ale/alcoholic cider
42.84112077,Rekognition-Labels,Elf,400042890,962,172.731242,74,71800,14360,beer/ale/alcoholic cider
42.84112077,Rekognition-Celebrities,Lamman Rucker,400042890,962,172.731242,74,71800,14360,beer/ale/alcoholic cider
42.84112077,Rekognition-Celebrities,Jeremy Renner,400042890,962,172.731242,74,71800,14360,beer/ale/alcoholic cider
42.84112077,Rekognition-Celebrities,Janice Bryant Howroyd,400042890,962,172.731242,74,71800,14360,beer/ale/alcoholic cider
47.58744282,Rekognition-Celebrities,Han Kang,332375040,960,159.705997,76,72960,14592,beer/ale/alcoholic cider
20.23650755,Rekognition-Labels,Eruption,429251823,957,459.565465,93,89080,17816,beer/ale/alcoholic cider
54.94739671,Rekognition-Celebrities,Zoran Đinđić,436169264,956,83.716432,46,44630,8926,beer/ale/alcoholic cider
54.94739671,Rekognition-Celebrities,Svetlana Romashina,436169264,956,83.716432,46,44630,8926,beer/ale/alcoholic cider
93.63804578,Rekognition-Labels,Spaniel,520033986,954,105.726256,99,95115,19023,beer/ale/alcoholic cider
93.63804578,Rekognition-Labels,Cocker Spaniel,520033986,954,105.726256,99,95115,19023,beer/ale/alcoholic cider
61.08919154,Rekognition-Labels,Mascot,419068976,944,83.48449,51,48420,9684,beer/ale/alcoholic cider
102.9878755,Rekognition-Labels,Boxer,457337292,941,91.27288,94,88945,17789,beer/ale/alcoholic cider
40.12281279,Rekognition-Celebrities,Arvind Vegda,344453600,940,171.971991,69,65600,13120,beer/ale/alcoholic cider
68.2929513,Rekognition-Labels,Blender,373064700,939,73.213998,50,47345,9469,beer/ale/alcoholic cider
45.72016883,Rekognition-Labels,Night Club,325094007,939,109.360926,50,47525,9505,beer/ale/alcoholic cider
81.08593309,Rekognition-Labels,Bean,633960288,936,36.997786,30,28695,5739,beer/ale/alcoholic cider
53.67876809,Rekognition-Celebrities,John Kani,281009536,928,93.146698,50,47080,9416,beer/ale/alcoholic cider
53.67876809,Rekognition-Celebrities,Édgar Flores,281009536,928,93.146698,50,47080,9416,beer/ale/alcoholic cider
72.66727324,Rekognition-Labels,Newborn,415658624,928,72.935171,53,49570,9914,beer/ale/alcoholic cider
52.11790014,Rekognition-Celebrities,Jeff Neubauer,324216672,923,90.180149,47,43645,8729,beer/ale/alcoholic cider
52.11790014,Rekognition-Celebrities,Lucélia Santos,324216672,923,90.180149,47,43645,8729,beer/ale/alcoholic cider
52.11790014,Rekognition-Celebrities,Lacey Chabert,324216672,923,90.180149,47,43645,8729,beer/ale/alcoholic cider
76.15742079,Rekognition-Labels,Pavement,696832840,920,114.237062,87,80425,16085,beer/ale/alcoholic cider
76.15742079,Rekognition-Labels,Sidewalk,696832840,920,114.237062,87,80425,16085,beer/ale/alcoholic cider
67.92129251,Rekognition-Labels,Poodle,487160835,917,94.226711,64,58700,11740,beer/ale/alcoholic cider
46.25524073,Rekognition-Labels,Waffle,256636083,913,114.581611,53,48490,9698,beer/ale/alcoholic cider
75.63767717,Rekognition-Labels,Cattle,378135408,906,140.141797,106,96430,19286,beer/ale/alcoholic cider
90.77850557,Rekognition-Labels,Pointer,428110250,905,99.142412,90,81940,16388,beer/ale/alcoholic cider
68.71992644,Rekognition-Labels,Cocoa,296574300,900,49.476188,34,31115,6223,beer/ale/alcoholic cider
57.77780843,Rekognition-Labels,Breakfast,333268689,897,83.076879,48,43380,8676,beer/ale/alcoholic cider
45.38467245,Rekognition-Labels,Club,291308409,889,110.169353,50,45195,9039,beer/ale/alcoholic cider
58.06130153,Rekognition-Labels,Map,496725888,888,93.005149,54,48770,9754,beer/ale/alcoholic cider
57.59917488,Rekognition-Celebrities,Vladislav Namestnikov,522253600,880,92.015207,53,47160,9432,beer/ale/alcoholic cider
57.59917488,Rekognition-Celebrities,Connor Jessup,522253600,880,92.015207,53,47160,9432,beer/ale/alcoholic cider
64.63225568,Rekognition-Labels,Conifer,489994272,864,88.191259,57,49635,9927,beer/ale/alcoholic cider
84.60316597,Rekognition-Labels,Elephant,381926040,852,78.011265,66,56285,11257,beer/ale/alcoholic cider
77.27817832,Rekognition-Labels,Driving,415550152,844,117.756399,91,77470,15494,beer/ale/alcoholic cider
54.52297156,Rekognition-Celebrities,Marion James,381241560,840,119.215806,65,55160,11032,beer/ale/alcoholic cider
99.29533664,Rekognition-Celebrities,Peyton Manning,176214225,835,78.553538,78,65935,13187,beer/ale/alcoholic cider
69.30706426,Rekognition-Labels,Worship,320407619,833,99.556951,69,58270,11654,beer/ale/alcoholic cider
69.83786163,content,Sugar,352058287,833,50.116082,35,29155,5831,beer/ale/alcoholic cider
18.60804513,Rekognition-Labels,Mushroom,338598418,829,521.279905,97,81225,16245,beer/ale/alcoholic cider
53.50291045,Rekognition-Labels,Fish,320643675,825,102.798146,55,45990,9198,beer/ale/alcoholic cider
53.40631247,Rekognition-Celebrities,Bill Clinton,287247870,819,112.34627,60,49455,9891,beer/ale/alcoholic cider
18.47504958,Rekognition-Labels,Agaric,322276802,811,530.445126,98,80040,16008,beer/ale/alcoholic cider
18.47504958,Rekognition-Labels,Amanita,322276802,811,530.445126,98,80040,16008,beer/ale/alcoholic cider
58.49185442,Rekognition-Labels,Patio,322586952,807,78.643429,46,37250,7450,beer/ale/alcoholic cider
66.36012005,Rekognition-Labels,Airliner,359743090,790,122.061262,81,64120,12824,beer/ale/alcoholic cider
59.10595854,Rekognition-Labels,Cruise Ship,164222503,787,93.053224,55,43595,8719,beer/ale/alcoholic cider
18.61900989,Rekognition-Labels,Fungus,277231512,782,547.827197,102,79875,15975,beer/ale/alcoholic cider
85.21538068,format,Multi-Segment,345298844,781,109.135228,93,73025,14605,beer/ale/alcoholic cider
63.5967722,Rekognition-Labels,Macaroni,149633984,764,61.323867,39,30030,6006,beer/ale/alcoholic cider
62.50099332,Rekognition-Labels,Icing,289636000,760,89.598576,56,43215,8643,beer/ale/alcoholic cider
43.84912117,Rekognition-Celebrities,Reinaldo Arenas,200309967,759,109.466276,48,37065,7413,beer/ale/alcoholic cider
43.84912117,Rekognition-Celebrities,Amelia Womack,200309967,759,109.466276,48,37065,7413,beer/ale/alcoholic cider
53.19310971,Rekognition-Labels,Lizard,206893533,759,105.276793,56,43165,8633,beer/ale/alcoholic cider
68.52405222,adjective,Professional,325094640,754,65.670372,45,34125,6825,beer/ale/alcoholic cider
69.30423215,Rekognition-Labels,Meatball,250743880,751,53.387793,37,27845,5569,beer/ale/alcoholic cider
55.90618289,Rekognition-Labels,Soap,196961766,751,93.012968,52,39175,7835,beer/ale/alcoholic cider
56.52448289,adjective,Exciting,237910590,746,95.533824,54,40920,8184,beer/ale/alcoholic cider
60.21500715,Rekognition-Labels,Balloon,277914094,746,81.375063,49,36625,7325,beer/ale/alcoholic cider
62.15733335,Rekognition-Labels,Ivy,315453860,745,107.790982,67,50440,10088,beer/ale/alcoholic cider
61.07439439,Rekognition-Labels,Landslide,257002000,740,93.328801,57,42780,8556,beer/ale/alcoholic cider
67.51048233,Rekognition-Celebrities,Juan Zelada,186755584,736,62.212561,42,31000,6200,beer/ale/alcoholic cider
84.14828284,Rekognition-Celebrities,Jimmy Fallon,228399936,736,394.541622,332,244910,48982,beer/ale/alcoholic cider
71.87455119,content,ice ,283079370,735,38.956765,28,21290,4258,beer/ale/alcoholic cider
71.87455119,content,mixed drinks,283079370,735,38.956765,28,21290,4258,beer/ale/alcoholic cider
71.87455119,content,soda water ,283079370,735,38.956765,28,21290,4258,beer/ale/alcoholic cider
58.59052316,Rekognition-Celebrities,Tom Van Landuyt,264973752,732,90.458315,53,38895,7779,beer/ale/alcoholic cider
69.85058085,Rekognition-Labels,Intersection,558354228,732,84.466012,59,43840,8768,beer/ale/alcoholic cider
62.53542045,Rekognition-Labels,Cupcake,269781398,731,89.54925,56,41615,8323,beer/ale/alcoholic cider
55.57172956,Rekognition-Celebrities,Lupita Nyong'o,229931750,730,109.768043,61,45175,9035,beer/ale/alcoholic cider
53.40631247,Rekognition-Celebrities,Beyoncé,226961280,728,112.34627,60,43960,8792,beer/ale/alcoholic cider
52.78453742,Rekognition-Labels,Iguana,191481489,723,104.197181,55,40365,8073,beer/ale/alcoholic cider
64.20180408,Rekognition-Labels,Seaplane,265044647,721,96.570495,62,44995,8999,beer/ale/alcoholic cider
102.6394028,Rekognition-Labels,Tiara,210697920,720,45.791381,47,34100,6820,beer/ale/alcoholic cider
102.6394028,Rekognition-Celebrities,Carmen Jordá,210697920,720,45.791381,47,34100,6820,beer/ale/alcoholic cider
56.61709858,Rekognition-Celebrities,Damir Canadi,309024000,720,143.066321,81,58520,11704,beer/ale/alcoholic cider
78.68558243,Rekognition-Labels,Path,469309482,717,128.358966,101,73100,14620,beer/ale/alcoholic cider
62.52614256,Rekognition-Labels,Fuse,202968816,716,52.777924,33,24085,4817,beer/ale/alcoholic cider
62.52614256,Rekognition-Labels,Breaker,202968816,716,52.777924,33,24085,4817,beer/ale/alcoholic cider
64.59432436,content,Asian Woman,308646492,714,58.828698,38,27460,5492,beer/ale/alcoholic cider
53.05076199,Rekognition-Celebrities,Jon Flanagan,193250816,704,90.479379,48,34080,6816,beer/ale/alcoholic cider
58.62062017,Rekognition-Celebrities,Jenia Grebennikov,170395249,703,81.88245,48,34185,6837,beer/ale/alcoholic cider
41.55572207,Rekognition-Labels,Book,331189600,700,240.640747,100,70180,14036,beer/ale/alcoholic cider
17.79430961,Rekognition-Labels,Pants,232016400,700,601.315827,107,75140,15028,beer/ale/alcoholic cider
72.10544386,Rekognition-Labels,Bike,222745062,698,94.306333,68,48150,9630,beer/ale/alcoholic cider
72.10544386,Rekognition-Labels,Bicycle,222745062,698,94.306333,68,48150,9630,beer/ale/alcoholic cider
53.67876809,Rekognition-Celebrities,Adé Bantu,158067864,696,93.146698,50,35310,7062,beer/ale/alcoholic cider
73.95584526,Rekognition-Labels,Terrier,312514368,688,114.933444,85,58840,11768,beer/ale/alcoholic cider
66.41409718,Rekognition-Celebrities,Tom Rooney,182711984,686,60.228177,40,27710,5542,beer/ale/alcoholic cider
72.17595901,content,bourbon,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,raspberries,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,orange slices,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,Silicone spatula,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,Mixing bowl,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
111.3723677,Rekognition-Celebrities,Robert Kelly,256246496,682,138.274873,154,105165,21033,beer/ale/alcoholic cider
72.17595901,content,skewers,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,raspberry jam,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,mason jar,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
72.17595901,content,orange juice,247347760,682,38.794081,28,19615,3923,beer/ale/alcoholic cider
53.98279333,Rekognition-Labels,Troop,230929143,681,94.474548,51,35175,7035,beer/ale/alcoholic cider
99.11881659,Rekognition-Labels,Manx,305366670,679,81.720104,81,55015,11003,beer/ale/alcoholic cider
91.527346,type,User Generated Content,293465837,679,104.886686,96,65220,13044,beer/ale/alcoholic cider
57.9250007,Rekognition-Labels,Speaker,370042774,662,96.676736,56,37470,7494,beer/ale/alcoholic cider
57.9250007,Rekognition-Labels,Loudspeaker,370042774,662,96.676736,56,37470,7494,beer/ale/alcoholic cider
17.2837104,Rekognition-Labels,Jeans,205332379,661,630.651622,109,72540,14508,beer/ale/alcoholic cider
17.2837104,Rekognition-Labels,Denim,205332379,661,630.651622,109,72540,14508,beer/ale/alcoholic cider
72.85271677,content,nori,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,Sriracha,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,soy sauce,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,Avocado,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,sesame seeds,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,sushi rice,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,Lettuce,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,rice wine vinegar,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,sesame oil,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,category,Japanese Cuisine,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,wasabi,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,Cucumber,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,pickled ginger,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
72.85271677,content,salmon,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
63.13761514,Rekognition-Celebrities,Jon Ronson,215988960,660,60.185992,38,25490,5098,beer/ale/alcoholic cider
72.85271677,content,Sushi,185922660,660,37.061075,27,17980,3596,beer/ale/alcoholic cider
66.05027243,Rekognition-Labels,Persimmon,115754044,658,56.017937,37,24920,4984,beer/ale/alcoholic cider
17.1018219,Rekognition-Labels,Geyser,201421708,652,637.358994,109,71485,14297,beer/ale/alcoholic cider
72.95532363,Rekognition-Labels,Engine,228776600,650,124.733872,91,59520,11904,beer/ale/alcoholic cider
66.745885,Rekognition-Labels,Playground,788775130,649,534.864434,357,231775,46355,beer/ale/alcoholic cider
22.93826599,Rekognition-Celebrities,Duane Allen,114826896,648,357.48125,82,53440,10688,beer/ale/alcoholic cider
51.16305439,Rekognition-Celebrities,Gaten Matarazzo,209451934,646,123.135729,63,41030,8206,beer/ale/alcoholic cider
76.21213677,Rekognition-Labels,Walkway,383068588,644,125.964189,96,61880,12376,beer/ale/alcoholic cider
56.42804633,Rekognition-Labels,Bubble,187816320,640,104.557935,59,38075,7615,beer/ale/alcoholic cider
67.24485361,Rekognition-Labels,Offroad,225112960,640,89.226159,60,38990,7798,beer/ale/alcoholic cider
53.7881392,Rekognition-Celebrities,Christopher Tolofua,156093642,639,78.084129,42,27135,5427,beer/ale/alcoholic cider
57.67203252,Rekognition-Labels,Throne,205809759,639,93.632906,54,34535,6907,beer/ale/alcoholic cider
53.40631247,Rekognition-Celebrities,Paul McCartney,173767230,637,112.34627,60,38465,7693,beer/ale/alcoholic cider
56.15518713,Rekognition-Celebrities,Kiesza,145130112,636,90.819749,51,32880,6576,beer/ale/alcoholic cider
65.92781133,Rekognition-Labels,Ipod,246299490,634,84.941391,56,35955,7191,beer/ale/alcoholic cider
74.88413688,type,Advert,158771672,632,73.446797,55,35100,7020,beer/ale/alcoholic cider
71.57918446,Rekognition-Labels,Broccoli,152557020,630,71.249764,51,32210,6442,beer/ale/alcoholic cider
100.4541494,category,Pets,262545448,628,105.520778,106,66695,13339,beer/ale/alcoholic cider
67.08402871,category,Entertaining,238323327,627,53.66404,36,22590,4518,beer/ale/alcoholic cider
65.84922897,Rekognition-Labels,Velvet,176144364,627,59.226206,39,24720,4944,beer/ale/alcoholic cider
67.9010267,content,Woman with Brown Hair,237107570,623,47.127417,32,20460,4092,beer/ale/alcoholic cider
82.76282098,Rekognition-Labels,Newfoundland,196691691,623,129.285105,107,66715,13343,beer/ale/alcoholic cider
51.5544035,Rekognition-Labels,Hangar,198240321,619,116.381911,60,37685,7537,beer/ale/alcoholic cider
70.66550511,Rekognition-Labels,Meat Loaf,185112928,616,49.529116,35,21715,4343,beer/ale/alcoholic cider
55.05278978,Rekognition-Labels,Operating Theatre,200522721,613,101.720549,56,34860,6972,beer/ale/alcoholic cider
78.82599525,Rekognition-Labels,Parrot,192638628,612,83.728724,66,40725,8145,beer/ale/alcoholic cider
62.46162337,Rekognition-Labels,Drinking,252112042,611,70.443254,44,27450,5490,beer/ale/alcoholic cider
55.56027144,Rekognition-Celebrities,Aşkın Nur Yengi,174408150,610,98.991597,55,33865,6773,beer/ale/alcoholic cider
56.72717771,Rekognition-Labels,Laughing,156585016,602,102.243761,58,35120,7024,beer/ale/alcoholic cider
54.18295799,Rekognition-Labels,Gravy,166228200,600,107.044728,58,35100,7020,beer/ale/alcoholic cider
54.52297156,Rekognition-Celebrities,Takeshi Tsuruno,194511000,600,119.215806,65,39400,7880,beer/ale/alcoholic cider
79.03610914,Rekognition-Labels,Parakeet,180219375,597,83.506135,66,39455,7891,beer/ale/alcoholic cider
68.86332348,Rekognition-Labels,Torte,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,chopped fruit,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,fruit,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,built in scale,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,Small batch brewing,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,group of friends,215926125,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,Rekognition-Labels,Milk Can,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
57.94769341,Rekognition-Labels,Curry,175095110,593,75.930546,44,26485,5297,beer/ale/alcoholic cider
68.86332348,brand,Alchema,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,home kitchen,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,gadgets,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,Bald african american man,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
68.86332348,content,friends sitting outside,215924346,593,46.468858,32,19480,3896,beer/ale/alcoholic cider
